Request id,Pickup point,Driver id,Status,Request time,Drop time,Request time-date,Drop time-date
4783,Airport,192,Trip Completed,16:34:22,17:21:26,14-07-2016,14-07-2016
392,Airport,193,Trip Completed,08:23:00,09:10:00,11-07-2016,11-07-2016
653,City,193,Trip Completed,12:47:00,13:53:00,11-07-2016,11-07-2016
1283,City,193,Trip Completed,22:09:00,23:18:00,11-07-2016,11-07-2016
1860,City,193,Trip Completed,09:55:00,10:32:00,12-07-2016,12-07-2016
1910,Airport,193,Trip Completed,10:41:00,11:27:00,12-07-2016,12-07-2016
2259,Airport,193,Trip Completed,18:30:00,19:36:00,12-07-2016,12-07-2016
2752,Airport,193,Trip Completed,03:37:35,04:19:45,13-07-2016,13-07-2016
3385,City,193,Trip Completed,14:33:34,15:21:25,13-07-2016,13-07-2016
4915,Airport,193,Trip Completed,18:12:32,19:07:04,14-07-2016,14-07-2016
5957,Airport,193,Trip Completed,10:46:03,11:26:56,15-07-2016,15-07-2016
5992,City,193,Trip Completed,11:54:17,12:39:52,15-07-2016,15-07-2016
6160,Airport,193,Trip Completed,16:30:16,17:39:38,15-07-2016,15-07-2016
21,Airport,194,Trip Completed,01:29:00,02:05:00,11-07-2016,11-07-2016
106,City,194,Trip Completed,05:06:00,05:38:00,11-07-2016,11-07-2016
512,Airport,194,Trip Completed,09:47:00,10:55:00,11-07-2016,11-07-2016
760,City,194,Trip Completed,16:16:00,16:54:00,11-07-2016,11-07-2016
1098,City,194,Trip Completed,20:15:00,21:03:00,11-07-2016,11-07-2016
1314,Airport,194,Trip Completed,22:44:00,23:51:00,11-07-2016,11-07-2016
2746,Airport,194,Trip Completed,03:14:15,04:00:42,13-07-2016,13-07-2016
3140,Airport,194,Trip Completed,08:48:42,09:41:31,13-07-2016,13-07-2016
3314,City,194,Trip Completed,12:06:57,12:50:35,13-07-2016,13-07-2016
4157,Airport,194,Trip Completed,05:04:53,05:32:44,14-07-2016,14-07-2016
5340,Airport,194,Trip Completed,22:32:15,23:44:30,14-07-2016,14-07-2016
6257,Airport,194,Trip Completed,18:03:39,19:04:43,15-07-2016,15-07-2016
564,Airport,195,Trip Completed,10:20:00,11:23:00,11-07-2016,11-07-2016
1271,Airport,195,Trip Completed,22:00:00,22:38:00,11-07-2016,11-07-2016
1647,Airport,195,Trip Completed,07:13:00,07:51:00,12-07-2016,12-07-2016
2767,Airport,195,Trip Completed,04:07:13,04:59:15,13-07-2016,13-07-2016
3646,Airport,195,Trip Completed,19:11:00,19:48:13,13-07-2016,13-07-2016
4865,Airport,195,Trip Completed,17:37:10,18:57:28,14-07-2016,14-07-2016
6055,Airport,195,Trip Completed,13:35:34,14:32:22,15-07-2016,15-07-2016
6679,Airport,195,Trip Completed,22:26:08,23:08:05,15-07-2016,15-07-2016
283,Airport,196,Trip Completed,07:01:00,07:32:00,11-07-2016,11-07-2016
489,City,196,Trip Completed,09:29:00,10:21:00,11-07-2016,11-07-2016
1559,Airport,196,Trip Completed,06:09:00,06:53:00,12-07-2016,12-07-2016
2545,Airport,196,Trip Completed,21:20:00,21:53:00,12-07-2016,12-07-2016
3333,City,196,Trip Completed,12:35:14,13:41:52,13-07-2016,13-07-2016
4037,Airport,196,Trip Completed,00:32:45,01:17:01,14-07-2016,14-07-2016
4578,Airport,196,Trip Completed,09:59:09,11:03:54,14-07-2016,14-07-2016
4664,City,196,Trip Completed,12:23:06,12:58:01,14-07-2016,14-07-2016
4756,City,196,Trip Completed,15:20:35,16:23:03,14-07-2016,14-07-2016
5843,Airport,196,Trip Completed,09:10:25,09:36:13,15-07-2016,15-07-2016
6045,City,196,Trip Completed,13:19:25,14:00:39,15-07-2016,15-07-2016
6735,Airport,196,Trip Completed,23:35:13,00:11:44,15-07-2016,16-07-2016
335,City,197,Trip Completed,07:39:00,08:23:00,11-07-2016,11-07-2016
558,City,197,Trip Completed,10:15:00,11:12:00,11-07-2016,11-07-2016
844,City,197,Trip Completed,17:38:00,18:48:00,11-07-2016,11-07-2016
1186,City,197,Trip Completed,21:05:00,22:16:00,11-07-2016,11-07-2016
1705,City,197,Trip Completed,08:08:00,09:00:00,12-07-2016,12-07-2016
2469,Airport,197,Trip Completed,20:43:00,21:35:00,12-07-2016,12-07-2016
2975,Airport,197,Trip Completed,06:53:25,08:04:52,13-07-2016,13-07-2016
3641,City,197,Trip Completed,19:04:23,20:04:51,13-07-2016,13-07-2016
4476,Airport,197,Trip Completed,08:50:51,09:38:30,14-07-2016,14-07-2016
4969,City,197,Trip Completed,18:41:23,19:09:31,14-07-2016,14-07-2016
5737,City,197,Trip Completed,07:49:45,08:58:00,15-07-2016,15-07-2016
6102,City,197,Trip Completed,14:57:52,15:30:03,15-07-2016,15-07-2016
6721,City,197,Trip Completed,23:23:48,00:18:48,15-07-2016,16-07-2016
11,City,198,Trip Completed,01:00:00,01:53:00,11-07-2016,11-07-2016
519,City,198,Trip Completed,09:43:00,10:54:00,11-07-2016,11-07-2016
1994,Airport,198,Trip Completed,12:49:00,13:48:00,12-07-2016,12-07-2016
2483,Airport,198,Trip Completed,20:46:00,21:53:00,12-07-2016,12-07-2016
2635,City,198,Trip Completed,22:26:00,23:33:00,12-07-2016,12-07-2016
3545,City,198,Trip Completed,18:00:59,18:38:39,13-07-2016,13-07-2016
4730,City,198,Trip Completed,14:12:00,15:25:12,14-07-2016,14-07-2016
4976,Airport,198,Trip Completed,18:46:48,19:33:36,14-07-2016,14-07-2016
5789,Airport,198,Trip Completed,08:32:39,09:15:16,15-07-2016,15-07-2016
6030,Airport,198,Trip Completed,12:54:09,14:03:29,15-07-2016,15-07-2016
6616,Airport,198,Trip Completed,21:51:29,22:20:19,15-07-2016,15-07-2016
165,Airport,199,Trip Completed,05:39:00,06:11:00,11-07-2016,11-07-2016
1706,City,199,Trip Completed,08:11:00,09:12:00,12-07-2016,12-07-2016
1821,Airport,199,Trip Completed,09:31:00,10:36:00,12-07-2016,12-07-2016
2629,City,199,Trip Completed,22:13:00,22:51:00,12-07-2016,12-07-2016
5227,Airport,199,Trip Completed,21:02:35,22:19:25,14-07-2016,14-07-2016
5374,City,199,Trip Completed,23:40:04,00:46:22,14-07-2016,15-07-2016
5823,City,199,Trip Completed,08:56:31,10:07:32,15-07-2016,15-07-2016
6007,City,199,Trip Completed,12:15:42,13:03:40,15-07-2016,15-07-2016
6736,Airport,199,Trip Completed,23:36:53,00:20:14,15-07-2016,16-07-2016
590,City,200,Trip Completed,11:20:00,12:10:00,11-07-2016,11-07-2016
779,Airport,200,Trip Completed,16:40:00,17:14:00,11-07-2016,11-07-2016
1085,City,200,Trip Completed,20:03:00,20:58:00,11-07-2016,11-07-2016
1435,City,200,Trip Completed,04:46:00,05:55:00,12-07-2016,12-07-2016
2007,City,200,Trip Completed,13:24:00,14:24:00,12-07-2016,12-07-2016
2381,City,200,Trip Completed,19:41:00,20:53:00,12-07-2016,12-07-2016
2912,Airport,200,Trip Completed,06:13:27,06:47:48,13-07-2016,13-07-2016
3453,Airport,200,Trip Completed,16:56:55,18:07:05,13-07-2016,13-07-2016
4180,Airport,200,Trip Completed,05:18:07,05:52:03,14-07-2016,14-07-2016
5122,City,200,Trip Completed,20:04:32,20:53:21,14-07-2016,14-07-2016
5531,Airport,200,Trip Completed,05:23:07,06:26:16,15-07-2016,15-07-2016
6582,City,200,Trip Completed,21:22:16,22:06:38,15-07-2016,15-07-2016
406,Airport,201,Trip Completed,08:36:00,09:34:00,11-07-2016,11-07-2016
740,Airport,201,Trip Completed,15:35:00,16:15:00,11-07-2016,11-07-2016
1312,City,201,Trip Completed,22:48:00,23:37:00,11-07-2016,11-07-2016
1540,Airport,201,Trip Completed,06:04:00,06:55:00,12-07-2016,12-07-2016
1962,City,201,Trip Completed,11:59:00,13:01:00,12-07-2016,12-07-2016
2173,Airport,201,Trip Completed,17:34:00,18:33:00,12-07-2016,12-07-2016
3375,City,201,Trip Completed,14:12:23,14:55:59,13-07-2016,13-07-2016
3540,City,201,Trip Completed,17:58:52,18:29:14,13-07-2016,13-07-2016
4671,City,201,Trip Completed,12:29:14,13:28:04,14-07-2016,14-07-2016
5336,Airport,201,Trip Completed,22:25:11,23:41:47,14-07-2016,14-07-2016
5734,City,201,Trip Completed,07:44:41,08:53:11,15-07-2016,15-07-2016
197,City,202,Trip Completed,06:00:00,06:49:00,11-07-2016,11-07-2016
819,Airport,202,Trip Completed,17:29:00,18:12:00,11-07-2016,11-07-2016
1527,Airport,202,Trip Completed,05:52:00,07:07:00,12-07-2016,12-07-2016
3229,Airport,202,Trip Completed,09:54:42,11:06:56,13-07-2016,13-07-2016
4638,City,202,Trip Completed,11:38:13,12:38:04,14-07-2016,14-07-2016
5075,City,202,Trip Completed,19:45:45,20:25:43,14-07-2016,14-07-2016
5455,City,202,Trip Completed,03:47:48,04:53:45,15-07-2016,15-07-2016
5738,City,202,Trip Completed,07:53:45,08:20:46,15-07-2016,15-07-2016
6167,Airport,202,Trip Completed,16:43:19,17:24:19,15-07-2016,15-07-2016
220,Airport,203,Trip Completed,06:11:00,06:55:00,11-07-2016,11-07-2016
909,Airport,203,Trip Completed,18:16:00,19:07:00,11-07-2016,11-07-2016
1306,Airport,203,Trip Completed,22:39:00,23:46:00,11-07-2016,11-07-2016
2998,City,203,Trip Completed,07:16:45,07:45:47,13-07-2016,13-07-2016
3415,City,203,Trip Completed,15:28:02,16:37:13,13-07-2016,13-07-2016
3789,City,203,Trip Completed,20:49:13,21:41:24,13-07-2016,13-07-2016
4227,Airport,203,Trip Completed,05:49:34,06:53:22,14-07-2016,14-07-2016
6490,City,203,Trip Completed,20:29:24,21:17:23,15-07-2016,15-07-2016
6712,Airport,203,Trip Completed,23:02:31,23:43:24,15-07-2016,15-07-2016
583,Airport,204,Trip Completed,11:08:00,11:58:00,11-07-2016,11-07-2016
772,City,204,Trip Completed,16:25:00,17:36:00,11-07-2016,11-07-2016
1142,City,204,Trip Completed,20:42:00,21:40:00,11-07-2016,11-07-2016
1436,City,204,Trip Completed,04:46:00,05:22:00,12-07-2016,12-07-2016
1986,City,204,Trip Completed,12:32:00,13:05:00,12-07-2016,12-07-2016
2508,Airport,204,Trip Completed,21:04:00,22:00:00,12-07-2016,12-07-2016
2788,City,204,Trip Completed,04:49:55,05:56:07,13-07-2016,13-07-2016
2956,Airport,204,Trip Completed,06:42:12,07:35:04,13-07-2016,13-07-2016
4518,City,204,Trip Completed,09:18:42,10:20:53,14-07-2016,14-07-2016
4681,City,204,Trip Completed,12:47:46,13:22:59,14-07-2016,14-07-2016
5041,City,204,Trip Completed,19:20:06,20:21:57,14-07-2016,14-07-2016
6176,City,204,Trip Completed,16:55:46,17:44:51,15-07-2016,15-07-2016
542,Airport,205,Trip Completed,10:06:00,11:02:00,11-07-2016,11-07-2016
605,Airport,205,Trip Completed,11:42:00,12:31:00,11-07-2016,11-07-2016
1908,Airport,205,Trip Completed,10:35:00,11:40:00,12-07-2016,12-07-2016
3662,City,205,Trip Completed,19:19:23,20:20:17,13-07-2016,13-07-2016
4254,City,205,Trip Completed,06:06:21,07:12:50,14-07-2016,14-07-2016
5337,City,205,Trip Completed,22:21:28,23:23:40,14-07-2016,14-07-2016
5430,City,205,Trip Completed,02:35:11,03:25:33,15-07-2016,15-07-2016
6630,Airport,205,Trip Completed,21:58:19,22:50:50,15-07-2016,15-07-2016
297,Airport,206,Trip Completed,07:13:00,07:43:00,11-07-2016,11-07-2016
501,City,206,Trip Completed,09:37:00,10:10:00,11-07-2016,11-07-2016
826,City,206,Trip Completed,17:32:00,18:39:00,11-07-2016,11-07-2016
2339,City,206,Trip Completed,19:19:00,20:12:00,12-07-2016,12-07-2016
3025,City,206,Trip Completed,07:32:12,08:45:26,13-07-2016,13-07-2016
4803,City,206,Trip Completed,17:02:43,18:17:52,14-07-2016,14-07-2016
5893,City,206,Trip Completed,09:42:11,10:18:04,15-07-2016,15-07-2016
876,Airport,207,Trip Completed,17:58:00,18:33:00,11-07-2016,11-07-2016
1318,City,207,Trip Completed,22:51:00,23:45:00,11-07-2016,11-07-2016
1477,Airport,207,Trip Completed,05:16:00,06:13:00,12-07-2016,12-07-2016
2084,Airport,207,Trip Completed,15:46:00,16:40:00,12-07-2016,12-07-2016
2354,Airport,207,Trip Completed,19:25:00,20:09:00,12-07-2016,12-07-2016
3407,Airport,207,Trip Completed,15:24:47,16:34:49,13-07-2016,13-07-2016
3703,Airport,207,Trip Completed,19:42:01,20:50:38,13-07-2016,13-07-2016
4085,Airport,207,Trip Completed,02:42:00,03:28:10,14-07-2016,14-07-2016
4625,City,207,Trip Completed,11:04:55,12:14:46,14-07-2016,14-07-2016
4866,City,207,Trip Completed,17:35:53,18:27:47,14-07-2016,14-07-2016
1278,City,208,Trip Completed,22:03:00,23:05:00,11-07-2016,11-07-2016
2037,City,208,Trip Completed,14:13:00,15:04:00,12-07-2016,12-07-2016
2567,Airport,208,Trip Completed,21:37:00,22:26:00,12-07-2016,12-07-2016
2829,City,208,Trip Completed,05:20:05,06:17:18,13-07-2016,13-07-2016
2918,Airport,208,Trip Completed,06:20:10,07:01:26,13-07-2016,13-07-2016
3362,Airport,208,Trip Completed,13:37:26,14:36:47,13-07-2016,13-07-2016
5615,City,208,Trip Completed,06:27:11,07:32:20,15-07-2016,15-07-2016
2008,Airport,209,Trip Completed,13:23:00,14:28:00,12-07-2016,12-07-2016
3031,Airport,209,Trip Completed,07:32:39,08:28:29,13-07-2016,13-07-2016
3500,Airport,209,Trip Completed,17:31:22,18:11:49,13-07-2016,13-07-2016
5079,City,209,Trip Completed,19:40:11,20:16:24,14-07-2016,14-07-2016
5967,City,209,Trip Completed,10:56:15,11:55:28,15-07-2016,15-07-2016
6375,City,209,Trip Completed,19:10:20,20:24:42,15-07-2016,15-07-2016
1551,City,210,Trip Completed,06:10:00,06:54:00,12-07-2016,12-07-2016
2041,City,210,Trip Completed,14:24:00,15:13:00,12-07-2016,12-07-2016
2666,City,210,Trip Completed,23:40:00,00:22:19,12-07-2016,13-07-2016
3348,City,210,Trip Completed,13:12:47,14:05:36,13-07-2016,13-07-2016
3518,Airport,210,Trip Completed,17:45:55,18:22:58,13-07-2016,13-07-2016
4205,City,210,Trip Completed,05:35:58,06:38:23,14-07-2016,14-07-2016
6346,Airport,210,Trip Completed,18:48:48,19:37:36,15-07-2016,15-07-2016
6433,City,210,Trip Completed,19:52:00,20:26:07,15-07-2016,15-07-2016
1471,City,211,Trip Completed,05:09:00,06:01:00,12-07-2016,12-07-2016
1808,Airport,211,Trip Completed,09:13:00,10:30:00,12-07-2016,12-07-2016
2017,City,211,Trip Completed,13:43:00,14:22:00,12-07-2016,12-07-2016
4483,City,211,Trip Completed,08:49:48,09:21:33,14-07-2016,14-07-2016
4639,Airport,211,Trip Completed,11:31:09,12:10:50,14-07-2016,14-07-2016
4901,Airport,211,Trip Completed,18:02:12,18:31:27,14-07-2016,14-07-2016
5357,City,211,Trip Completed,23:09:23,00:05:34,14-07-2016,15-07-2016
6214,Airport,211,Trip Completed,17:35:20,18:32:39,15-07-2016,15-07-2016
575,Airport,212,Trip Completed,10:59:00,11:51:00,11-07-2016,11-07-2016
753,Airport,212,Trip Completed,15:58:00,17:05:00,11-07-2016,11-07-2016
999,City,212,Trip Completed,19:06:00,20:20:00,11-07-2016,11-07-2016
1534,Airport,212,Trip Completed,05:59:00,06:58:00,12-07-2016,12-07-2016
1773,Airport,212,Trip Completed,08:57:00,10:03:00,12-07-2016,12-07-2016
1890,City,212,Trip Completed,10:08:00,11:16:00,12-07-2016,12-07-2016
2609,Airport,212,Trip Completed,22:00:00,22:56:00,12-07-2016,12-07-2016
2864,City,212,Trip Completed,05:43:57,06:10:20,13-07-2016,13-07-2016
3134,City,212,Trip Completed,08:40:06,09:52:19,13-07-2016,13-07-2016
3302,City,212,Trip Completed,11:41:45,12:37:07,13-07-2016,13-07-2016
3999,Airport,212,Trip Completed,23:40:57,00:44:12,13-07-2016,14-07-2016
4450,City,212,Trip Completed,08:30:35,09:07:03,14-07-2016,14-07-2016
6376,City,212,Trip Completed,19:12:24,20:13:55,15-07-2016,15-07-2016
6622,Airport,212,Trip Completed,21:46:05,22:39:29,15-07-2016,15-07-2016
87,City,213,Trip Completed,04:46:00,05:26:00,11-07-2016,11-07-2016
859,City,213,Trip Completed,17:49:00,18:45:00,11-07-2016,11-07-2016
1170,City,213,Trip Completed,20:55:00,21:28:00,11-07-2016,11-07-2016
2511,City,213,Trip Completed,21:07:00,22:15:00,12-07-2016,12-07-2016
3427,Airport,213,Trip Completed,15:52:40,16:56:33,13-07-2016,13-07-2016
5385,Airport,213,Trip Completed,00:07:29,00:44:29,14-07-2016,14-07-2016
4643,Airport,213,Trip Completed,11:41:55,12:32:12,14-07-2016,14-07-2016
4850,Airport,213,Trip Completed,17:34:36,18:07:29,14-07-2016,14-07-2016
5689,City,213,Trip Completed,07:21:55,07:59:29,15-07-2016,15-07-2016
600,City,214,Trip Completed,11:38:00,12:47:00,11-07-2016,11-07-2016
2053,Airport,214,Trip Completed,14:50:00,15:56:00,12-07-2016,12-07-2016
2256,Airport,214,Trip Completed,18:25:00,18:53:00,12-07-2016,12-07-2016
2947,City,214,Trip Completed,06:35:59,07:24:41,13-07-2016,13-07-2016
3834,City,214,Trip Completed,21:21:52,22:29:22,13-07-2016,13-07-2016
4414,Airport,214,Trip Completed,08:08:15,08:57:44,14-07-2016,14-07-2016
5901,City,214,Trip Completed,09:53:12,11:01:26,15-07-2016,15-07-2016
214,City,215,Trip Completed,06:13:00,06:53:00,11-07-2016,11-07-2016
423,City,215,Trip Completed,08:36:00,09:21:00,11-07-2016,11-07-2016
1138,City,215,Trip Completed,20:30:00,21:12:00,11-07-2016,11-07-2016
1977,Airport,215,Trip Completed,12:24:00,13:07:00,12-07-2016,12-07-2016
2328,City,215,Trip Completed,19:12:00,20:01:00,12-07-2016,12-07-2016
2990,City,215,Trip Completed,07:10:57,08:11:53,13-07-2016,13-07-2016
3658,Airport,215,Trip Completed,19:24:22,20:08:49,13-07-2016,13-07-2016
4471,City,215,Trip Completed,08:46:16,09:27:15,14-07-2016,14-07-2016
4767,Airport,215,Trip Completed,15:34:27,16:29:47,14-07-2016,14-07-2016
5505,City,215,Trip Completed,05:02:55,05:49:14,15-07-2016,15-07-2016
5850,City,215,Trip Completed,09:03:38,10:14:54,15-07-2016,15-07-2016
484,City,216,Trip Completed,09:24:00,10:10:00,11-07-2016,11-07-2016
855,City,216,Trip Completed,17:50:00,18:27:00,11-07-2016,11-07-2016
2709,Airport,216,Trip Completed,01:27:34,02:10:44,13-07-2016,13-07-2016
5556,City,216,Trip Completed,05:35:47,06:49:57,15-07-2016,15-07-2016
5648,Airport,216,Trip Completed,06:55:43,07:37:30,15-07-2016,15-07-2016
114,City,217,Trip Completed,05:10:00,05:40:00,11-07-2016,11-07-2016
470,City,217,Trip Completed,09:22:00,10:00:00,11-07-2016,11-07-2016
1446,City,217,Trip Completed,04:45:00,05:38:00,12-07-2016,12-07-2016
3466,City,217,Trip Completed,17:12:42,17:59:39,13-07-2016,13-07-2016
4775,Airport,217,Trip Completed,16:07:20,16:53:31,14-07-2016,14-07-2016
1065,Airport,218,Trip Completed,19:51:00,20:43:00,11-07-2016,11-07-2016
1457,Airport,218,Trip Completed,04:58:00,05:26:00,12-07-2016,12-07-2016
3363,City,218,Trip Completed,13:36:11,14:34:22,13-07-2016,13-07-2016
3994,Airport,218,Trip Completed,23:21:24,00:07:29,13-07-2016,14-07-2016
4340,City,218,Trip Completed,07:13:44,08:07:17,14-07-2016,14-07-2016
4902,City,218,Trip Completed,18:03:42,19:11:34,14-07-2016,14-07-2016
5360,Airport,218,Trip Completed,23:19:15,23:58:25,14-07-2016,14-07-2016
5665,City,218,Trip Completed,07:03:13,08:03:04,15-07-2016,15-07-2016
5977,City,218,Trip Completed,11:27:33,12:04:15,15-07-2016,15-07-2016
6742,City,218,Trip Completed,23:38:20,00:39:38,15-07-2016,16-07-2016
280,Airport,219,Trip Completed,07:05:00,07:41:00,11-07-2016,11-07-2016
475,Airport,219,Trip Completed,09:24:00,10:21:00,11-07-2016,11-07-2016
1350,City,219,Trip Completed,23:40:00,00:26:00,11-07-2016,12-07-2016
2707,Airport,219,Trip Completed,01:17:55,02:35:58,13-07-2016,13-07-2016
2928,Airport,219,Trip Completed,06:26:22,07:18:33,13-07-2016,13-07-2016
4534,City,219,Trip Completed,09:29:54,10:16:36,14-07-2016,14-07-2016
4715,City,219,Trip Completed,13:22:22,14:27:36,14-07-2016,14-07-2016
4814,Airport,219,Trip Completed,17:17:31,17:59:00,14-07-2016,14-07-2016
5878,City,219,Trip Completed,09:33:34,10:30:26,15-07-2016,15-07-2016
6076,Airport,219,Trip Completed,14:13:38,14:45:27,15-07-2016,15-07-2016
609,City,220,Trip Completed,11:52:00,12:47:00,11-07-2016,11-07-2016
1414,Airport,220,Trip Completed,03:25:00,04:33:00,12-07-2016,12-07-2016
1713,Airport,220,Trip Completed,08:08:00,08:45:00,12-07-2016,12-07-2016
1991,City,220,Trip Completed,12:32:00,13:21:00,12-07-2016,12-07-2016
2082,Airport,220,Trip Completed,15:42:00,16:38:00,12-07-2016,12-07-2016
2798,City,220,Trip Completed,04:51:23,05:25:32,13-07-2016,13-07-2016
3763,City,220,Trip Completed,20:35:37,21:39:13,13-07-2016,13-07-2016
4091,Airport,220,Trip Completed,03:00:20,03:36:42,14-07-2016,14-07-2016
4372,City,220,Trip Completed,07:32:52,08:49:55,14-07-2016,14-07-2016
4609,City,220,Trip Completed,10:26:23,11:32:19,14-07-2016,14-07-2016
4949,Airport,220,Trip Completed,18:28:29,18:58:25,14-07-2016,14-07-2016
6004,Airport,220,Trip Completed,12:12:56,13:25:34,15-07-2016,15-07-2016
304,City,221,Trip Completed,07:21:00,07:50:00,11-07-2016,11-07-2016
700,City,221,Trip Completed,14:05:00,14:40:00,11-07-2016,11-07-2016
1708,Airport,221,Trip Completed,08:10:00,08:39:00,12-07-2016,12-07-2016
1918,City,221,Trip Completed,10:56:00,12:10:00,12-07-2016,12-07-2016
2067,Airport,221,Trip Completed,15:13:00,16:14:00,12-07-2016,12-07-2016
3632,City,221,Trip Completed,19:02:42,20:07:03,13-07-2016,13-07-2016
4332,City,221,Trip Completed,07:10:55,08:06:45,14-07-2016,14-07-2016
4875,City,221,Trip Completed,17:50:24,18:31:45,14-07-2016,14-07-2016
5108,City,221,Trip Completed,20:03:55,20:30:49,14-07-2016,14-07-2016
5683,Airport,221,Trip Completed,07:15:56,08:00:10,15-07-2016,15-07-2016
5976,Airport,221,Trip Completed,11:10:14,12:32:18,15-07-2016,15-07-2016
6229,City,221,Trip Completed,17:43:20,18:31:48,15-07-2016,15-07-2016
6478,Airport,221,Trip Completed,20:14:02,20:58:08,15-07-2016,15-07-2016
1295,City,222,Trip Completed,22:25:00,23:03:00,11-07-2016,11-07-2016
1829,Airport,222,Trip Completed,09:33:00,10:20:00,12-07-2016,12-07-2016
2135,City,222,Trip Completed,17:12:00,17:58:00,12-07-2016,12-07-2016
2719,City,222,Trip Completed,02:10:23,02:52:06,13-07-2016,13-07-2016
3016,Airport,222,Trip Completed,07:30:01,08:11:25,13-07-2016,13-07-2016
4065,City,222,Trip Completed,01:54:08,02:43:27,14-07-2016,14-07-2016
4911,City,222,Trip Completed,18:09:46,19:07:03,14-07-2016,14-07-2016
5338,Airport,222,Trip Completed,22:27:13,23:34:06,14-07-2016,14-07-2016
6086,City,222,Trip Completed,14:22:11,15:18:36,15-07-2016,15-07-2016
